   No.   File  Line   Col. Cls.  Mthd.  Rep.  Tok.     Text
   694     0   142    36     0    20     0      59  (
   695     0   142    37     0    20     0     111  b0
   696     0   142    40     0    20     0      99  &
   697     0   142    42     0    20     0     112  0xff
   698     0   142    46     0    20     0      60  )
   699     0   142    47     0    20     0      60  )
   700     0   142    48     0    20     0     102  ;
   701     0   143     5     0    20     0      64  }
   702     0   143     5     0    20     0     164  ENDMETHOD
   703     0   143     5     0    21     0     165  STARTMETHOD
   704     0   145     5     0    21     0      45  static
   705     0   145    18     0    21     0     111  getShortL
   706     0   145    27     0    21     0      59  (
   707     0   145    28     0    21     0     111  ByteBuffer
   708     0   145    39     0    21     0     111  bb
   709     0   145    41     0    21     0      66  ,
   710     0   145    43     0    21     0      36  int
   711     0   145    47     0    21     0     111  bi
   712     0   145    49     0    21     0      60  )
   713     0   145    51     0    21     0      63  {
   714     0   146     9     0    21     0      19  return
   715     0   146    16     0    21     0     111  makeShort
   716     0   146    25     0    21     0      59  (
   717     0   146    26     0    21     0     111  bb._get
   718     0   146    33     0    21     0      59  (
   719     0   146    34     0    21     0     111  bi
   720     0   146    37     0    21     0      74  +
   721     0   146    39     0    21     0     112  1
   722     0   146    40     0    21     0      60  )
   723     0   146    41     0    21     0      66  ,
   724     0   147    26     0    21     0     111  bb._get
   725     0   147    33     0    21     0      59  (
   726     0   147    34     0    21     0     111  bi
   727     0   147    37     0    21     0      74  +
   728     0   147    39     0    21     0     112  0
   729     0   147    40     0    21     0      60  )
   730     0   147    41     0    21     0      60  )
   731     0   147    42     0    21     0     102  ;
   732     0   148     5     0    21     0      64  }
   733     0   148     5     0    21     0     166  ENDMETHOD
   734     0   148     5     0    22     0     167  STARTMETHOD
   735     0   150     5     0    22     0      45  static
   736     0   150    18     0    22     0     111  getShortL
   737     0   150    27     0    22     0      59  (
   738     0   150    28     0    22     0      53  long
   739     0   150    33     0    22     0     111  a
   740     0   150    34     0    22     0      60  )
   741     0   150    36     0    22     0      63  {
   742     0   151     9     0    22     0      19  return
   743     0   151    16     0    22     0     111  makeShort
   744     0   151    25     0    22     0      59  (
   745     0   151    26     0    22     0     111  _get
   746     0   151    30     0    22     0      59  (
   747     0   151    31     0    22     0     111  a
   748     0   151    33     0    22     0      74  +
   749     0   151    35     0    22     0     112  1
   750     0   151    36     0    22     0      60  )
   751     0   151    37     0    22     0      66  ,
   752     0   152    26     0    22     0     111  _get
   753     0   152    30     0    22     0      59  (
   754     0   152    31     0    22     0     111  a
   755     0   152    32     0    22     0      60  )
   756     0   152    33     0    22     0      60  )
   757     0   152    34     0    22     0     102  ;
   758     0   153     5     0    22     0      64  }
   759     0   153     5     0    22     0     168  ENDMETHOD
   760     0   153     5     0    23     0     169  STARTMETHOD
   761     0   155     5     0    23     0      45  static
   762     0   155    18     0    23     0     111  getShortB
   763     0   155    27     0    23     0      59  (
   764     0   155    28     0    23     0     111  ByteBuffer
   765     0   155    39     0    23     0     111  bb
   766     0   155    41     0    23     0      66  ,
   767     0   155    43     0    23     0      36  int
   768     0   155    47     0    23     0     111  bi
   769     0   155    49     0    23     0      60  )
   770     0   155    51     0    23     0      63  {
   771     0   156     9     0    23     0      19  return
   772     0   156    16     0    23     0     111  makeShort
   773     0   156    25     0    23     0      59  (
   774     0   156    26     0    23     0     111  bb._get
   775     0   156    33     0    23     0      59  (
   776     0   156    34     0    23     0     111  bi
   777     0   156    37     0    23     0      74  +
   778     0   156    39     0    23     0     112  0
   779     0   156    40     0    23     0      60  )
   780     0   156    41     0    23     0      66  ,
   781     0   157    26     0    23     0     111  bb._get
   782     0   157    33     0    23     0      59  (
   783     0   157    34     0    23     0     111  bi
   784     0   157    37     0    23     0      74  +
   785     0   157    39     0    23     0     112  1
   786     0   157    40     0    23     0      60  )
   787     0   157    41     0    23     0      60  )
   788     0   157    42     0    23     0     102  ;
   789     0   158     5     0    23     0      64  }
   790     0   158     5     0    23     0     170  ENDMETHOD
   791     0   158     5     0    24     0     171  STARTMETHOD
   792     0   160     5     0    24     0      45  static
   793     0   160    18     0    24     0     111  getShortB
   794     0   160    27     0    24     0      59  (
   795     0   160    28     0    24     0      53  long
   796     0   160    33     0    24     0     111  a
   797     0   160    34     0    24     0      60  )
   798     0   160    36     0    24     0      63  {
   799     0   161     9     0    24     0      19  return
   800     0   161    16     0    24     0     111  makeShort
   801     0   161    25     0    24     0      59  (
